Configuration,Iteration,Cout_Moyen,Cout_Median,Ecart_Type,IC_85_Bas,IC_85_Haut
"Temp=2000.0, RF=0.1, Tabu=5",97,16844.63987060937,17002.35745371585,425.9481614844092,16231.274518071823,17458.00522314692
"Temp=2000.0, RF=0.1, Tabu=5",98,16818.622735395093,16979.608989848766,434.7758680939817,16192.545485339759,17444.699985450425
"Temp=2000.0, RF=0.1, Tabu=5",99,16792.338757768357,16956.627208403555,443.69411528416396,16153.41923175916,17431.25828377755
"Temp=2000.0, RF=0.1, Tabu=10",0,18100.0,18100.0,0.0,18100.0,18100.0
"Temp=2000.0, RF=0.1, Tabu=10",1,18099.852631652833,18099.8238411287,0.05963446558098536,18099.766758022397,18099.93850528327
"Temp=2000.0, RF=0.1, Tabu=10",2,18099.410526611344,18099.295364514797,0.2385378623267334,18099.06703208959,18099.754021133096
"Temp=2000.0, RF=0.1, Tabu=10",3,18098.673684875528,18098.414570158297,0.536710190232178,18097.900822201595,18099.44654754946
"Temp=2000.0, RF=0.1, Tabu=10",4,18097.642106445386,18097.181458059196,0.954151449301282,18096.26812835839,18099.01608453238
"Temp=2000.0, RF=0.1, Tabu=10",5,18096.315791320914,18095.596028217493,1.49086163953346,18094.168950559986,18098.462632081842
"Temp=2000.0, RF=0.1, Tabu=10",6,18094.694739502116,18093.65828063319,2.1468407609304005,18091.603288806375,18097.786190197858
"Temp=2000.0, RF=0.1, Tabu=10",7,18092.778950988995,18091.368215306287,2.922088813485935,18088.571143097575,18096.986758880415
"Temp=2000.0, RF=0.1, Tabu=10",8,18090.56842578154,18088.72583223678,3.81660579720792,18085.072513433563,18096.06433812952
"Temp=2000.0, RF=0.1, Tabu=10",9,18088.063163879764,18085.731131424676,4.830391712090187,18081.107399814355,18095.018927945173
"Temp=2000.0, RF=0.1, Tabu=10",10,18085.26316528366,18082.38411286997,5.963446558137218,18076.675802239944,18093.850528327377
"Temp=2000.0, RF=0.1, Tabu=10",11,18082.168429993228,18078.684776572663,7.21577033534453,18071.77772071033,18092.559139276123
"Temp=2000.0, RF=0.1, Tabu=10",12,18078.778958008468,18074.63312253276,8.587363043716019,18066.413155225517,18091.14476079142
"Temp=2000.0, RF=0.1, Tabu=10",13,18075.094749329382,18070.229150750252,10.078224683251168,18060.5821057855,18089.607392873266
"Temp=2000.0, RF=0.1, Tabu=10",14,18071.11580395597,18065.472861225142,11.688355253948288,18054.284572390286,18087.947035521654
"Temp=2000.0, RF=0.1, Tabu=10",15,18066.842121888232,18060.364253957436,13.417754755807895,18047.520555039868,18086.163688736597
"Temp=2000.0, RF=0.1, Tabu=10",16,18062.273703126168,18054.903328947126,15.266423188829474,18040.290053734254,18084.25735251808
"Temp=2000.0, RF=0.1, Tabu=10",17,18057.410547669773,18049.090086194217,17.234360553015815,18032.59306847343,18082.228026866116
"Temp=2000.0, RF=0.1, Tabu=10",18,18052.252655519052,18042.924525698705,19.321566848363023,18024.429599257408,18080.075711780697
"Temp=2000.0, RF=0.1, Tabu=10",19,18046.80002667401,18036.406647460597,21.528042074873824,18015.79964608619,18077.800407261828
"Temp=2000.0, RF=0.1, Tabu=10",20,18041.052661134636,18029.536451479886,23.853786232546597,18006.70320895977,18075.4021133095
"Temp=2000.0, RF=0.1, Tabu=10",21,18035.010558900933,18022.31393775657,26.298799321383612,17997.14028787814,18072.880829923724
"Temp=2000.0, RF=0.1, Tabu=10",22,18028.673719972907,18014.73910629066,28.86308134138143,17987.110882841316,18070.236557104497
"Temp=2000.0, RF=0.1, Tabu=10",23,18022.042144350555,18006.811957082147,31.546632292544007,17976.614993849293,18067.469294851817
"Temp=2000.0, RF=0.1, Tabu=10",24,18015.115832033873,17998.532490131034,34.34945217486687,17965.652620902063,18064.579043165682
"Temp=2000.0, RF=0.1, Tabu=10",25,18007.894783022868,17989.90070543732,37.271540988354495,17954.22376399964,18061.565802046098
"Temp=2000.0, RF=0.1, Tabu=10",26,18000.378997317534,17980.916603001006,40.31289873300408,17942.328423142008,18058.42957149306
"Temp=2000.0, RF=0.1, Tabu=10",27,17992.568474917873,17971.58018282209,43.47352540881675,17929.966598329178,18055.170351506567
"Temp=2000.0, RF=0.1, Tabu=10",28,17984.463215823886,17961.891444900575,46.7534210157925,17917.138289561146,18051.788142086625
"Temp=2000.0, RF=0.1, Tabu=10",29,17976.063220035572,17951.850389236457,50.15258555393021,17903.84349683791,18048.282943233233
"Temp=2000.0, RF=0.1, Tabu=10",30,17967.36848755293,17941.45701582974,53.67101902322989,17890.08222015948,18044.65475494638
"Temp=2000.0, RF=0.1, Tabu=10",31,17958.37901837596,17930.711324680422,57.30872142369375,17875.85445952584,18040.90357722608
"Temp=2000.0, RF=0.1, Tabu=10",32,17949.094812504667,17919.613315788505,61.06569275531958,17861.16021493701,18037.029410072326
"Temp=2000.0, RF=0.1, Tabu=10",33,17939.515869939045,17908.162989153985,64.94193301810849,17845.999486392968,18033.032253485122
"Temp=2000.0, RF=0.1, Tabu=10",34,17929.642190679097,17896.360344776866,68.93744221205937,17830.372273893732,18028.91210746446
"Temp=2000.0, RF=0.1, Tabu=10",35,17919.47377472482,17884.205382657146,73.05222033717442,17814.278577439287,18024.66897201035
"Temp=2000.0, RF=0.1, Tabu=10",36,17909.01062207622,17871.698102794828,77.28626739345144,17797.71839702965,18020.30284712279
"Temp=2000.0, RF=0.1, Tabu=10",37,17898.25273273329,17858.838505189906,81.63958338089044,17780.691732664807,18015.813732801773
"Temp=2000.0, RF=0.1, Tabu=10",38,17887.200106696037,17845.626589842384,86.1121682994942,17763.198584344766,18011.201629047308
"Temp=2000.0, RF=0.1, Tabu=10",39,17875.852743964453,17832.062356752263,90.70402214925933,17745.23895206952,18006.466535859385
"Temp=2000.0, RF=0.1, Tabu=10",40,17864.21064453854,17818.14580591954,95.41514493018644,17726.81283583907,18001.60845323801
"Temp=2000.0, RF=0.1, Tabu=10",41,17852.273808418307,17803.876937344216,100.24553664227832,17707.920235653426,17996.62738118319
"Temp=2000.0, RF=0.1, Tabu=10",42,17840.04223560374,17789.255751026292,105.1951972855316,17688.561151512575,17991.52331969491
"Temp=2000.0, RF=0.1, Tabu=10",43,17827.51592609485,17774.282246965766,110.2641268599485,17668.735583416525,17986.296268773174
"Temp=2000.0, RF=0.1, Tabu=10",44,17814.69487989164,17758.956425162643,115.45232536552682,17648.44353136528,17980.946228417997
"Temp=2000.0, RF=0.1, Tabu=10",45,17801.57909699409,17743.278285616918,120.7597928022682,17627.684995358824,17975.473198629355
"Temp=2000.0, RF=0.1, Tabu=10",46,17788.16857740222,17727.24782832859,126.18652917017212,17606.45997539717,17969.877179407267
"Temp=2000.0, RF=0.1, Tabu=10",47,17774.46332111602,17710.865053297664,131.73253446923968,17584.768471480318,17964.158170751725
"Temp=2000.0, RF=0.1, Tabu=10",48,17760.463328135498,17694.129960524137,137.39780869946975,17562.610483608263,17958.316172662733
"Temp=2000.0, RF=0.1, Tabu=10",49,17746.16859846065,17677.04255000801,143.18235186086122,17539.98601178101,17952.351185140287
"Temp=2000.0, RF=0.1, Tabu=10",50,17731.579132091472,17659.60282174928,149.08616395341636,17516.895055998553,17946.26320818439
"Temp=2000.0, RF=0.1, Tabu=10",51,17716.694929027963,17641.810775747952,155.10924497713506,17493.337616260887,17940.052241795038
"Temp=2000.0, RF=0.1, Tabu=10",52,17701.515989270134,17623.666412004022,161.25159493201633,17469.31369256803,17933.718285972238
"Temp=2000.0, RF=0.1, Tabu=10",53,17686.04231281798,17605.16973051749,167.51321381806017,17444.823284919974,17927.261340715984
"Temp=2000.0, RF=0.1, Tabu=10",54,17670.27389967149,17586.32073128836,173.8941016352659,17419.866393316708,17920.681406026273
"Temp=2000.0, RF=0.1, Tabu=10",55,17654.21074983068,17567.11941431663,180.3942583836353,17394.443017758244,17913.978481903116
"Temp=2000.0, RF=0.1, Tabu=10",56,17637.85286329554,17547.565779602297,187.0136840631661,17368.55315824458,17907.152568346497
"Temp=2000.0, RF=0.1, Tabu=10",57,17621.200240066075,17527.659827145362,193.7523786738622,17342.196814775714,17900.203665356436
"Temp=2000.0, RF=0.1, Tabu=10",58,17604.252880142285,17507.40155694583,200.61034221571802,17315.37398735165,17893.13177293292
"Temp=2000.0, RF=0.1, Tabu=10",59,17587.010783524165,17486.790969003698,207.58757468873864,17288.084675972383,17885.936891075948
"Temp=2000.0, RF=0.1, Tabu=10",60,17569.473950211715,17465.82806331896,214.68407609292177,17260.32888063791,17878.61901978552
"Temp=2000.0, RF=0.1, Tabu=10",61,17551.642380204943,17444.512839891628,221.89984642826573,17232.10660134824,17871.178159061645
"Temp=2000.0, RF=0.1, Tabu=10",62,17533.51607350384,17422.84529872169,229.23488569477442,17203.417838103367,17863.614308904314
"Temp=2000.0, RF=0.1, Tabu=10",63,17515.095030108416,17400.825439809156,236.6891938924451,17174.262590903294,17855.927469313538
"Temp=2000.0, RF=0.1, Tabu=10",64,17496.379250018665,17378.45326315402,244.26277102127884,17144.640859748022,17848.117640289307
"Temp=2000.0, RF=0.1, Tabu=10",65,17477.368733234587,17355.728768756282,251.95561708127624,17114.552644637548,17840.184821831626
"Temp=2000.0, RF=0.1, Tabu=10",66,17458.063479756176,17332.651956615944,259.7677320724351,17083.99794557187,17832.12901394048
"Temp=2000.0, RF=0.1, Tabu=10",67,17438.463489583442,17309.222826733007,267.69911599475694,17052.976762550992,17823.950216615893
"Temp=2000.0, RF=0.1, Tabu=10",68,17418.568762716382,17285.441379107466,275.74976884824133,17021.489095574914,17815.64842985785
"Temp=2000.0, RF=0.1, Tabu=10",69,17398.379299154996,17261.30761373933,283.9196906328877,16989.534944643638,17807.223653666355
"Temp=2000.0, RF=0.1, Tabu=10",70,17377.895098899284,17236.82153062859,292.2088813486977,16957.11430975716,17798.67588804141
"Temp=2000.0, RF=0.1, Tabu=10",71,17357.116161949238,17211.983129775246,300.6173409956702,16924.227190915473,17790.005132983002
"Temp=2000.0, RF=0.1, Tabu=10",72,17336.042488304873,17186.792411179307,309.1450695738063,16890.873588118593,17781.211388491152
"Temp=2000.0, RF=0.1, Tabu=10",73,17314.67407796618,17161.249374840765,317.79206708310505,16857.05350136651,17772.294654565852
"Temp=2000.0, RF=0.1, Tabu=10",74,17293.010930933156,17135.354020759623,326.5583335235662,16822.76693065922,17763.25493120709
"Temp=2000.0, RF=0.1, Tabu=10",75,17271.053047205805,17109.10634893588,335.44386889519,16788.01387599673,17754.09221841488
"Temp=2000.0, RF=0.1, Tabu=10",76,17248.80042678413,17082.506359369534,344.4486731979768,16752.794337379044,17744.80651618922
"Temp=2000.0, RF=0.1, Tabu=10",77,17226.25306966813,17055.55405206059,353.572746431925,16717.10831480616,17735.397824530104
"Temp=2000.0, RF=0.1, Tabu=10",78,17203.4109758578,17028.249427009046,362.81608859703624,16680.955808278068,17725.866143437535
"Temp=2000.0, RF=0.1, Tabu=10",79,17180.274145353145,17000.5924842149,372.17869969331116,16644.336817794778,17716.211472911513
"Temp=2000.0, RF=0.1, Tabu=10",80,17156.842578154163,16972.583223678157,381.6605797207486,16607.251343356285,17706.43381295204
"Temp=2000.0, RF=0.1, Tabu=10",81,17133.116274260854,16944.221645398808,391.26172867934855,16569.69938496259,17696.533163559117
"Temp=2000.0, RF=0.1, Tabu=10",82,17109.09523367322,16915.507749376862,400.98214656911165,16531.680942613697,17686.50952473274
"Temp=2000.0, RF=0.1, Tabu=10",83,17084.779456391258,16886.441535612314,410.82183339003774,16493.196016309605,17676.36289647291
"Temp=2000.0, RF=0.1, Tabu=10",84,17060.168942414966,16857.023004105165,420.7807891421253,16454.244606050306,17666.093278779626
"Temp=2000.0, RF=0.1, Tabu=10",85,17035.26369174435,16827.252154855418,430.85901382537645,16414.826711835805,17655.700671652892
"Temp=2000.0, RF=0.1, Tabu=10",86,17010.06370437941,16797.128987863067,441.0565074397895,16374.942333666111,17645.185075092704
"Temp=2000.0, RF=0.1, Tabu=10",87,16984.568980320135,16766.65350312812,451.3732699853663,16334.591471541207,17634.546489099062
"Temp=2000.0, RF=0.1, Tabu=10",88,16958.779519566535,16735.825700650566,461.80930146210613,16293.774125461103,17623.784913671967
"Temp=2000.0, RF=0.1, Tabu=10",89,16932.695322118616,16704.645580430417,472.3646018700085,16252.490295425803,17612.90034881143
"Temp=2000.0, RF=0.1, Tabu=10",90,16906.316387976363,16673.113142467664,483.03917120907283,16210.739981435298,17601.89279451743
"Temp=2000.0, RF=0.1, Tabu=10",91,16879.642717139785,16641.228386762312,493.8330094793003,16168.523183489593,17590.762250789976
"Temp=2000.0, RF=0.1, Tabu=10",92,16852.67430960888,16608.99131331436,504.74611668069076,16125.839901588684,17579.508717629073
"Temp=2000.0, RF=0.1, Tabu=10",93,16825.411165383648,16576.40192212381,515.7784928132426,16082.690135732579,17568.132195034716
"Temp=2000.0, RF=0.1, Tabu=10",94,16797.85328446409,16543.460213190654,526.9301378769582,16039.07388592127,17556.63268300691
"Temp=2000.0, RF=0.1, Tabu=10",95,16770.000666850206,16510.1661865149,538.2010518718362,15994.991152154762,17545.01018154565
"Temp=2000.0, RF=0.1, Tabu=10",96,16741.853312541996,16476.519842096543,549.5912347978779,15950.441934433053,17533.26469065094
"Temp=2000.0, RF=0.1, Tabu=10",97,16713.411221539456,16442.52117993559,561.1006866550821,15905.426232756137,17521.396210322775
"Temp=2000.0, RF=0.1, Tabu=10",98,16684.674393842593,16408.170200032033,572.7294074434483,15859.944047124029,17509.40474056116
"Temp=2000.0, RF=0.1, Tabu=10",99,16655.6428294514,16373.466902385875,584.4773971629778,15813.995377536712,17497.290281366088
"Temp=2000.0, RF=0.1, Tabu=20",0,18100.0,18100.0,0.0,18100.0,18100.0
"Temp=2000.0, RF=0.1, Tabu=20",1,18099.879877150113,18099.885939498337,0.05661837300783651,18099.798346692984,18099.961407607243
"Temp=2000.0, RF=0.1, Tabu=20",2,18099.519508600464,18099.543757993353,0.22647349203005987,18099.19338677194,18099.845630428987
"Temp=2000.0, RF=0.1, Tabu=20",3,18098.91889435104,18098.973455485044,0.5095653570709182,18098.18512023686,18099.652668465224
"Temp=2000.0, RF=0.1, Tabu=20",4,18098.078034401853,18098.17503197341,0.9058939681244875,18096.773547087752,18099.382521715954
"Temp=2000.0, RF=0.1, Tabu=20",5,18096.996928752895,18097.148487458453,1.4154593251954057,18094.958667324612,18099.035190181177
"Temp=2000.0, RF=0.1, Tabu=20",6,18095.675577404167,18095.893821940175,2.0382614282807108,18092.740480947443,18098.61067386089
"Temp=2000.0, RF=0.1, Tabu=20",7,18094.11398035567,18094.41103541857,2.774300277381559,18090.11898795624,18098.108972755097
"Temp=2000.0, RF=0.1, Tabu=20",8,18092.312137607405,18092.700127893644,3.6235758724998854,18087.094188351006,18097.530086863804
"Temp=2000.0, RF=0.1, Tabu=20",9,18090.270049159375,18090.76109936539,4.58608821363221,18083.666082131745,18096.874016187005
"Temp=2000.0, RF=0.1, Tabu=20",10,18087.987715011575,18088.593949833816,5.6618373007804665,18079.834669298452,18096.1407607247
"Temp=2000.0, RF=0.1, Tabu=20",11,18085.465135164002,18086.19867929892,6.850823133944527,18075.599949851123,18095.33032047688
"Temp=2000.0, RF=0.1, Tabu=20",12,18082.702309616663,18083.575287760694,8.15304571312413,18070.961923789764,18094.442695443562
"Temp=2000.0, RF=0.1, Tabu=20",13,18079.699238369558,18080.72377521915,9.568505038319666,18065.920591114376,18093.47788562474
"Temp=2000.0, RF=0.1, Tabu=20",14,18076.45592142268,18077.64414167428,11.097201109530873,18060.475951824956,18092.435891020403
"Temp=2000.0, RF=0.1, Tabu=20",15,18072.972358776038,18074.336387126088,12.739133926758015,18054.628005921506,18091.31671163057
"Temp=2000.0, RF=0.1, Tabu=20",16,18069.248550429624,18070.80051157457,14.494303489999153,18048.376753404023,18090.120347455224
"Temp=2000.0, RF=0.1, Tabu=20",17,18065.284496383447,18067.03651501973,16.36270979925764,18041.722194272515,18088.846798494378
"Temp=2000.0, RF=0.1, Tabu=20",18,18061.080196637493,18063.044397461563,18.34435285453193,18034.664328526967,18087.49606474802
"Temp=2000.0, RF=0.1, Tabu=20",19,18056.635651191773,18058.824158900075,20.43923265582048,18027.20315616739,18086.068146216156
"Temp=2000.0, RF=0.1, Tabu=20",20,18051.950860046287,18054.375799335266,22.64734920312496,18019.338677193788,18084.563042898786
"Temp=2000.0, RF=0.1, Tabu=20",21,18047.025823201035,18049.69931876713,24.968702496444852,18011.070891606156,18082.980754795914
"Temp=2000.0, RF=0.1, Tabu=20",22,18041.86054065601,18044.79471719567,27.40329253578068,18002.399799404484,18081.321281907534
"Temp=2000.0, RF=0.1, Tabu=20",23,18036.455012411217,18039.66199462089,29.951119321132307,17993.325400588787,18079.58462423365
"Temp=2000.0, RF=0.1, Tabu=20",24,18030.809238466656,18034.301151042782,32.612182852499735,17983.847695159056,18077.770781774256
"Temp=2000.0, RF=0.1, Tabu=20",25,18024.923218822325,18028.71218646135,35.38648312988271,17973.966683115294,18075.879754529356
"Temp=2000.0, RF=0.1, Tabu=20",26,18018.796953478228,18022.895100876598,38.27402015328162,17963.6823644575,18073.911542498954
"Temp=2000.0, RF=0.1, Tabu=20",27,18012.43044243436,18016.84989428852,41.27479392269478,17952.99473918568,18071.86614568304
"Temp=2000.0, RF=0.1, Tabu=20",28,18005.823685690728,18010.57656669712,44.38880443812517,17941.903807299826,18069.74356408163
"Temp=2000.0, RF=0.1, Tabu=20",29,17998.97668324732,18004.075118102395,47.616051699569816,17930.40956879994,18067.543797694703
"Temp=2000.0, RF=0.1, Tabu=20",30,17991.88943510415,17997.345548504345,50.95653570703167,17918.512023686024,18065.266846522274
"Temp=2000.0, RF=0.1, Tabu=20",31,17984.561941261207,17990.387857902973,54.41025646050778,17906.211171958075,18062.91271056434
"Temp=2000.0, RF=0.1, Tabu=20",32,17976.9942017185,17983.202046298276,57.97721395999971,17893.507013616098,18060.4813898209
"Temp=2000.0, RF=0.1, Tabu=20",33,17969.18621647602,17975.788113690258,61.65740820550743,17880.39954866009,18057.97288429195
"Temp=2000.0, RF=0.1, Tabu=20",34,17961.137985533773,17968.146060078914,65.45083919703082,17866.888777090047,18055.387193977498
"Temp=2000.0, RF=0.1, Tabu=20",35,17952.84950889176,17960.27588546425,69.35750693457003,17852.97469890598,18052.72431887754
"Temp=2000.0, RF=0.1, Tabu=20",36,17944.32078654997,17952.17758984626,73.37741141812502,17838.657314107873,18049.98425899207
"Temp=2000.0, RF=0.1, Tabu=20",37,17935.551818508422,17943.851173224943,77.5105526476957,17823.93662269574,18047.167014321105
"Temp=2000.0, RF=0.1, Tabu=20",38,17926.542604767103,17935.296635600305,81.75693062328064,17808.81262466958,18044.272584864626
"Temp=2000.0, RF=0.1, Tabu=20",39,17917.293145326013,17926.513976972346,86.11654534488149,17793.285320029383,18041.300970622644
"Temp=2000.0, RF=0.1, Tabu=20",40,17907.80344018515,17917.50319734106,90.58939681249944,17777.35470877515,18038.25217159515
"Temp=2000.0, RF=0.1, Tabu=20",41,17898.073489344526,17908.26429670645,95.17548502613167,17761.020790906896,18035.126187782156
"Temp=2000.0, RF=0.1, Tabu=20",42,17888.10329280413,17898.79727506852,99.87480998578121,17744.283566424605,18031.923019183658
"Temp=2000.0, RF=0.1, Tabu=20",43,17877.892850563967,17889.102132427262,104.68737169144504,17727.143035328285,18028.64266579965
"Temp=2000.0, RF=0.1, Tabu=20",44,17867.442162624036,17879.17886878268,109.61317014312439,17709.599197617936,18025.285127630137
"Temp=2000.0, RF=0.1, Tabu=20",45,17856.751228984333,17869.02748413478,114.6522053408198,17691.652053293554,18021.85040467511
"Temp=2000.0, RF=0.1, Tabu=20",46,17845.820049644866,17858.64797848355,119.80447728453078,17673.301602355143,18018.33849693459
"Temp=2000.0, RF=0.1, Tabu=20",47,17834.648624605627,17848.040351829,125.06998597425613,17654.5478448027,18014.749404408554
"Temp=2000.0, RF=0.1, Tabu=20",48,17823.23695386662,17837.204604171126,130.4487314099987,17635.390780636222,18011.08312709702
"Temp=2000.0, RF=0.1, Tabu=20",49,17811.585037427845,17826.14073550993,135.94071359175706,17615.830409855716,18007.339664999974
"Temp=2000.0, RF=0.1, Tabu=20",50,17799.6928752893,17814.848745845404,141.54593251952957,17595.866732461178,18003.519018117422
"Temp=2000.0, RF=0.1, Tabu=20",51,17787.560467450992,17803.32863517756,147.2643881933194,17575.499748452614,17999.62118644937
"Temp=2000.0, RF=0.1, Tabu=20",52,17775.18781391291,17791.580403506392,153.09608061312508,17554.72945783001,17995.646169995813
"Temp=2000.0, RF=0.1, Tabu=20",53,17762.57491467506,17779.6040508319,159.04100977894495,17533.55586059338,17991.59396875674
"Temp=2000.0, RF=0.1, Tabu=20",54,17749.721769737444,17767.39957715408,165.09917569078044,17511.97895674272,17987.464582732166
"Temp=2000.0, RF=0.1, Tabu=20",55,17736.628379100057,17754.966982472943,171.27057834863194,17489.998746278026,17983.258011922087
"Temp=2000.0, RF=0.1, Tabu=20",56,17723.2947427629,17742.306266788477,177.555217752499,17467.615229199302,17978.9742563265
"Temp=2000.0, RF=0.1, Tabu=20",57,17709.720860725978,17729.41743010069,183.953093902382,17444.82840550655,17974.613315945408
"Temp=2000.0, RF=0.1, Tabu=20",58,17695.906732989286,17716.300472409577,190.46420679827912,17421.638275199763,17970.17519077881
"Temp=2000.0, RF=0.1, Tabu=20",59,17681.852359552824,17702.955393715143,197.0885564401936,17398.044838278944,17965.659880826704
"Temp=2000.0, RF=0.1, Tabu=20",60,17667.557740416592,17689.382194017384,203.82614282812372,17374.048094744096,17961.06738608909
"Temp=2000.0, RF=0.1, Tabu=20",61,17653.0228755806,17675.580873316303,210.6769659620697,17349.64804459522,17956.39770656598
"Temp=2000.0, RF=0.1, Tabu=20",62,17638.24776504483,17661.551431611897,217.64102584202988,17324.84468783231,17951.650842257353
"Temp=2000.0, RF=0.1, Tabu=20",63,17623.232408809297,17647.293868904166,224.7183224680073,17299.638024455366,17946.82679316323
"Temp=2000.0, RF=0.1, Tabu=20",64,17607.97680687399,17632.808185193113,231.9088558399991,17274.02805446439,17941.92555928359
"Temp=2000.0, RF=0.1, Tabu=20",65,17592.48095923892,17618.094380478735,239.21262595800644,17248.014777859393,17936.94714061845
"Temp=2000.0, RF=0.1, Tabu=20",66,17576.744865904082,17603.152454761035,246.62963282202972,17221.59819464036,17931.891537167805
"Temp=2000.0, RF=0.1, Tabu=20",67,17560.76852686947,17587.98240804001,254.1598764320702,17194.77830480729,17926.75874893165
"Temp=2000.0, RF=0.1, Tabu=20",68,17544.551942135095,17572.584240315664,261.80335678812355,17167.555108360197,17921.548775909992
"Temp=2000.0, RF=0.1, Tabu=20",69,17528.095111700946,17556.95795158799,269.56007389019385,17139.92860529907,17916.261618102824
"Temp=2000.0, RF=0.1, Tabu=20",70,17511.398035567036,17541.103541856995,277.4300277382802,17111.89879562391,17910.89727551016
"Temp=2000.0, RF=0.1, Tabu=20",71,17494.460713733348,17525.021011122677,285.41321833238084,17083.46567933472,17905.455748131975
"Temp=2000.0, RF=0.1, Tabu=20",72,17477.283146199898,17508.710359385033,293.50964567249855,17054.6292564315,17899.937035968294
"Temp=2000.0, RF=0.1, Tabu=20",73,17459.865332966674,17492.171586644068,301.71930975863216,17025.389526914245,17894.341139019103
"Temp=2000.0, RF=0.1, Tabu=20",74,17442.207274033688,17475.404692899778,310.04221059078,16995.746490782964,17888.668057284412
"Temp=2000.0, RF=0.1, Tabu=20",75,17424.30896940093,17458.409678152162,318.47834816894493,16965.70014803765,17882.917790764208
"Temp=2000.0, RF=0.1, Tabu=20",76,17406.170419068407,17441.186542401225,327.0277224931228,16935.25049867831,17877.090339458504
"Temp=2000.0, RF=0.1, Tabu=20",77,17387.791623036108,17423.735285646962,335.69033356331937,16904.397542704926,17871.18570336729
"Temp=2000.0, RF=0.1, Tabu=20",78,17369.172581304047,17406.05590788938,344.4661813795302,16873.141280117525,17865.20388249057
"Temp=2000.0, RF=0.1, Tabu=20",79,17350.313293872216,17388.14840912847,353.35526594175536,16841.481710916087,17859.144876828344
"Temp=2000.0, RF=0.1, Tabu=20",80,17331.213760740615,17370.01278936424,362.3575872499992,16809.418835100616,17853.008686380614
"Temp=2000.0, RF=0.1, Tabu=20",81,17311.873981909244,17351.649048596682,371.47314530425734,16776.952652671112,17846.795311147376
"Temp=2000.0, RF=0.1, Tabu=20",82,17292.293957378108,17333.057186825805,380.70194010452826,16744.083163627587,17840.50475112863
"Temp=2000.0, RF=0.1, Tabu=20",83,17272.4736871472,17314.2372040516,390.04397165081934,16710.81036797002,17834.13700632438
"Temp=2000.0, RF=0.1, Tabu=20",84,17252.413171216525,17295.189100274074,399.4992399431233,16677.134265698427,17827.692076734624
"Temp=2000.0, RF=0.1, Tabu=20",85,17232.112409586083,17275.91287549322,409.06774498144284,16643.054856812807,17821.16996235936
"Temp=2000.0, RF=0.1, Tabu=20",86,17211.57140225587,17256.40852970905,418.74948676577986,16608.572141313147,17814.570663198596
"Temp=2000.0, RF=0.1, Tabu=20",87,17190.790149225893,17236.67606292155,428.54446529613097,16573.686119199465,17807.894179252322
"Temp=2000.0, RF=0.1, Tabu=20",88,17169.768650496142,17216.715475130728,438.45268057249797,16538.396790471746,17801.140510520538
"Temp=2000.0, RF=0.1, Tabu=20",89,17148.506906066625,17196.526766336585,448.47413259488064,16502.704155129995,17794.309657003254
"Temp=2000.0, RF=0.1, Tabu=20",90,17127.004915937338,17176.109936539113,458.60882136327757,16466.60821317422,17787.401618700456
"Temp=2000.0, RF=0.1, Tabu=20",91,17105.262680108284,17155.464985738323,468.85674687769335,16430.108964604406,17780.416395612163
"Temp=2000.0, RF=0.1, Tabu=20",92,17083.28019857946,17134.591913934204,479.2179091381233,16393.206409420563,17773.35398773836
"Temp=2000.0, RF=0.1, Tabu=20",93,17061.05747135087,17113.490721126764,489.69230814456756,16355.900547622692,17766.214395079045
"Temp=2000.0, RF=0.1, Tabu=20",94,17038.59449842251,17092.161407316,500.279943897029,16318.191379210788,17758.99761763423
"Temp=2000.0, RF=0.1, Tabu=20",95,17015.89127979438,17070.603972501915,510.98081639550554,16280.078904184853,17751.703655403908
"Temp=2000.0, RF=0.1, Tabu=20",96,16992.947815466483,17048.818416684502,521.7949256399978,16241.563122544887,17744.33250838808
"Temp=2000.0, RF=0.1, Tabu=20",97,16969.76410543882,17026.80473986377,532.7222716305058,16202.64403429089,17736.884176586747
"Temp=2000.0, RF=0.1, Tabu=20",98,16946.340149711385,17004.56294203971,543.7628543670288,16163.321639422864,17729.358659999907
"Temp=2000.0, RF=0.1, Tabu=20",99,16922.67594828418,16982.09302321233,554.9166738495676,16123.595937940803,17721.755958627557
"Temp=2000.0, RF=0.2, Tabu=5",0,18100.0,18100.0,0.0,18100.0,18100.0
"Temp=2000.0, RF=0.2, Tabu=5",1,18099.87727178607,18099.9059059007,0.049714885137880215,18099.80568235147,18099.94886122067
"Temp=2000.0, RF=0.2, Tabu=5",2,18099.5090871443,18099.623623602813,0.1988595405532265,18099.2227294059,18099.795444882697
"Temp=2000.0, RF=0.2, Tabu=5",3,18098.895446074665,18099.153153106323,0.4474339662419291,18098.251141163277,18099.539750986052
"Temp=2000.0, RF=0.2, Tabu=5",4,18098.036348577185,18098.494494411243,0.7954381622087963,18096.890917623605,18099.181779530765
"Temp=2000.0, RF=0.2, Tabu=5",5,18096.93179465185,18097.647647517566,1.2428721284524311,18095.142058786878,18098.72153051682
"Temp=2000.0, RF=0.2, Tabu=5",6,18095.581784298665,18096.6126124253,1.789735864970819,18093.004564653107,18098.159003944224
"Temp=2000.0, RF=0.2, Tabu=5",7,18093.986317517625,18095.389389134434,2.436029371765975,18090.47843522228,18097.49419981297
